length,hla,hla_site,cdr_pos,pvalue,adj_p_value
15,DQA1,161,110,5.837896882163061e-10,3.087978111582739e-09
15,DQA1,161,111,2.0550459744971983e-19,1.850471262103812e-18
15,DQA1,161,112,4.761622822889818e-05,0.0001638977166366572
15,DQA1,161,113,3.844249791121643e-06,1.4968665154528158e-05
15,DQA1,161,114,0.0003976946226295663,0.001186271112040655
15,DQA1,161,115,0.10607845571505767,0.1812206141906737
15,DQA1,161,116,0.6705353154852842,0.7586239142911683
15,DQA1,163,107,6.177905207161985e-05,0.0002089806205336728
15,DQA1,163,108,8.134477495613739e-10,4.264707245536296e-09
15,DQA1,163,109,1.4784290225207014e-13,9.781294839094453e-13
15,DQA1,163,110,5.837896882163061e-10,3.087978111582739e-09
15,DQA1,163,111,2.0550459744971983e-19,1.850471262103812e-18
15,DQA1,163,112,4.761622822889818e-05,0.0001638977166366572
15,DQA1,163,113,3.844249791121643e-06,1.4968665154528158e-05
15,DQA1,163,114,0.0003976946226295663,0.001186271112040655
15,DQA1,163,115,0.10607845571505767,0.1812206141906737
15,DQA1,163,116,0.6705353154852842,0.7586239142911683
15,DQA1,175,107,6.241080778965388e-19,5.481604996909701e-18
15,DQA1,175,108,3.029835599252646e-26,3.649425845014212e-25
15,DQA1,175,109,2.600535237504236e-61,1.3826509869631301e-59
15,DQA1,175,110,4.890090553571344e-44,1.2464585802607288e-42
15,DQA1,175,111,3.028980321415696e-97,5.860235538516756e-95
15,DQA1,175,112,5.190059897302871e-26,6.208461517340402e-25
15,DQA1,175,113,3.527436283171942e-27,4.440661535594471e-26
15,DQA1,175,114,2.550644416329149e-08,1.20687760596009e-07
15,DQA1,175,115,0.12508064322034776,0.20757366691201384
15,DQA1,175,116,0.4287962177879378,0.5473910661460754
15,DQA1,18,107,3.397377473412727e-20,3.1719482710884246e-19
15,DQA1,18,108,7.320479618691964e-17,5.74502992047206e-16
15,DQA1,18,109,1.5583913279003352e-45,4.2775155069264375e-44
15,DQA1,18,110,5.407246027800959e-35,9.403612630120767e-34
15,DQA1,18,111,1.6002952922971746e-91,2.2863706073538096e-89
15,DQA1,18,112,3.9509977405118016e-28,5.1629829761096995e-27
15,DQA1,18,113,1.1135072569025049e-21,1.1171160308715804e-20
15,DQA1,18,114,1.8443035061403503e-06,7.384635769052912e-06
15,DQA1,18,115,0.24050452833830563,0.34983846705504074
15,DQA1,18,116,0.5159216353029658,0.6274753027258316
15,DQA1,187,107,3.162767118391107e-05,0.00011135434338225228
15,DQA1,187,108,0.00046715014161260814,0.0013811740364350275
15,DQA1,187,109,6.845501307662466e-11,3.838109608200368e-10
15,DQA1,187,110,1.2479302450968119e-15,9.24171627549101e-15
15,DQA1,187,111,1.2612180857433168e-19,1.1475354627305293e-18
15,DQA1,187,112,1.2609549372465507e-21,1.259103999886902e-20
15,DQA1,187,113,2.9843071509131653e-14,2.053415589637955e-13
15,DQA1,187,114,0.0052272733391323135,0.012742307745929325
15,DQA1,187,115,0.5571588985713003,0.6635225662219555
15,DQA1,187,116,0.5802510060699697,0.6843053876321623
15,DQA1,207,107,0.00016290461032723166,0.000517623453891044
15,DQA1,207,108,1.723585409233987e-14,1.2013782712348983e-13
15,DQA1,207,109,8.66616939488298e-28,1.1172581181926878e-26
15,DQA1,207,110,2.0220023174293323e-54,7.990494264337758e-53
15,DQA1,207,111,6.191418492820547e-65,3.709525144300654e-63
15,DQA1,207,112,5.270281003459363e-23,5.61921273464898e-22
15,DQA1,207,113,3.95030355584586e-12,2.4214622016692113e-11
15,DQA1,207,114,0.00015234174129763275,0.00048583343779213004
15,DQA1,207,115,0.18044683994258182,0.28006957998887627
15,DQA1,207,116,0.1693310473566815,0.2657648540076949
15,DQA1,215,107,1.0052055403234953e-17,8.292871292097299e-17
15,DQA1,215,108,6.2787537101523914e-24,6.941511046224032e-23
15,DQA1,215,109,9.193947316108612e-40,1.9779410982763393e-38
15,DQA1,215,110,3.092757890708343e-23,3.324237455059199e-22
15,DQA1,215,111,6.439678621634223e-55,2.634499947117907e-53
15,DQA1,215,112,8.001032012612227e-22,8.114625113628563e-21
15,DQA1,215,113,5.360095239265772e-33,8.582313411835886e-32
15,DQA1,215,114,7.445985578927587e-14,5.011963233363677e-13
15,DQA1,215,115,0.15578756172141459,0.24811304347788318
15,DQA1,215,116,0.15200581181332912,0.24335604626590907
15,DQA1,218,107,3.993358617758282e-20,3.7171724387151933e-19
15,DQA1,218,108,8.845422449150167e-17,6.913577160575419e-16
15,DQA1,218,109,4.313387659091845e-46,1.2249845074648195e-44
15,DQA1,218,110,6.322533409738377e-35,1.094753143538292e-33
15,DQA1,218,111,8.801699118220883e-92,1.3254883104520745e-89
15,DQA1,218,112,9.631642010966749e-28,1.2400071461438708e-26
15,DQA1,218,113,7.438230757786059e-22,7.552081228568498e-21
15,DQA1,218,114,2.292525556321276e-06,9.102146501227126e-06
15,DQA1,218,115,0.22370913257430167,0.33100729903447046
15,DQA1,218,116,0.4859371700000563,0.6015110657218451
15,DQA1,25,107,6.335087451038497e-22,6.45557923869541e-21
15,DQA1,25,108,1.3520846162786422e-22,1.4140044072643757e-21
15,DQA1,25,109,2.767362808888895e-38,5.59497299387842e-37
15,DQA1,25,110,3.824630712067513e-16,2.8923510216666915e-15
15,DQA1,25,111,1.0650489474930408e-75,9.389956859859531e-74
15,DQA1,25,112,1.6408228265219837e-35,2.9153905578381675e-34
15,DQA1,25,113,1.6696937199579706e-49,5.466235844656764e-48
15,DQA1,25,114,2.154547634816014e-12,1.3392614258361034e-11
15,DQA1,25,115,0.8049383448958747,0.8653180386170346
15,DQA1,25,116,0.08828887724201043,0.15518789400393757
15,DQA1,26,107,3.162767118391107e-05,0.00011135434338225228
15,DQA1,26,108,0.00046715014161260814,0.0013811740364350275
15,DQA1,26,109,6.845501307662466e-11,3.838109608200368e-10
15,DQA1,26,110,1.2479302450968119e-15,9.24171627549101e-15
15,DQA1,26,111,1.2612180857433168e-19,1.1475354627305293e-18
15,DQA1,26,112,1.2609549372465507e-21,1.259103999886902e-20
15,DQA1,26,113,2.9843071509131653e-14,2.053415589637955e-13
15,DQA1,26,114,0.0052272733391323135,0.012742307745929325
15,DQA1,26,115,0.5571588985713003,0.6635225662219555
15,DQA1,26,116,0.5802510060699697,0.6843053876321623
15,DQA1,34,107,1.0104557687148414e-07,4.569274097775602e-07
15,DQA1,34,108,1.074376616491042e-27,1.380633419531385e-26
15,DQA1,34,109,9.187476732738802e-39,1.894619554212458e-37
15,DQA1,34,110,3.262094750818262e-57,1.4898681927507667e-55
15,DQA1,34,111,2.718333114121901e-62,1.5056214822949534e-60
15,DQA1,34,112,2.4834214706718208e-58,1.1806846787187188e-56
15,DQA1,34,113,1.5605502204386835e-24,1.78111139456869e-23
15,DQA1,34,114,1.200728416114056e-09,6.23179837424322e-09
15,DQA1,34,115,0.034304124125868335,0.06872665742461469
15,DQA1,34,116,0.051738213349691226,0.09846482846658908
15,DQA1,40,107,0.010409388192711538,0.023864841593889356
15,DQA1,40,108,1.6397305820841504e-16,1.2630050875550022e-15
15,DQA1,40,109,1.7884050168429813e-34,3.038107546905211e-33
15,DQA1,40,110,1.174637322722218e-20,1.1245840484893812e-19
15,DQA1,40,111,5.003312393563614e-28,6.495446564989855e-27
15,DQA1,40,112,1.4931548019029296e-17,1.2195629663153217e-16
15,DQA1,40,113,9.708302417832266e-13,6.1248484003805915e-12
15,DQA1,40,114,4.132879318180018e-05,0.000143514916869619
15,DQA1,40,115,0.5854938821286402,0.6882931581967136
15,DQA1,40,116,0.4931655390542119,0.6083772546072593
15,DQA1,41,107,0.1626681054145384,0.2574523329460342
15,DQA1,41,108,0.0006996637377623307,0.002007893668526837
15,DQA1,41,109,3.930456878224351e-11,2.2443641858440343e-10
15,DQA1,41,110,5.255164276826317e-07,2.2267509772225274e-06
15,DQA1,41,111,8.858370395130442e-42,2.0721595231598163e-40
15,DQA1,41,112,6.5447468561387355e-49,2.105504011686203e-47
15,DQA1,41,113,5.081900600103239e-06,1.9517748927333364e-05
15,DQA1,41,114,0.3262738069357175,0.44389043174280157
15,DQA1,41,115,0.5479374718370194,0.6552295461146604
15,DQA1,41,116,0.2821494799867782,0.3966436831381391
15,DQA1,45,107,3.397377473412727e-20,3.1719482710884246e-19
15,DQA1,45,108,7.320479618691964e-17,5.74502992047206e-16
15,DQA1,45,109,1.5583913279003352e-45,4.2775155069264375e-44
15,DQA1,45,110,5.407246027800959e-35,9.403612630120767e-34
15,DQA1,45,111,1.6002952922971746e-91,2.2863706073538096e-89
15,DQA1,45,112,3.9509977405118016e-28,5.1629829761096995e-27
15,DQA1,45,113,1.1135072569025049e-21,1.1171160308715804e-20
15,DQA1,45,114,1.8443035061403503e-06,7.384635769052912e-06
15,DQA1,45,115,0.24050452833830563,0.34983846705504074
15,DQA1,45,116,0.5159216353029658,0.6274753027258316
15,DQA1,47,107,7.514928302178989e-30,1.06223187467634e-28
15,DQA1,47,108,1.2196659117893032e-39,2.6138378694192296e-38
15,DQA1,47,109,1.774285753119605e-89,2.3427299090953646e-87
15,DQA1,47,110,1.5013726778723976e-58,7.211766000952585e-57
15,DQA1,47,111,1.0174849625184765e-123,5.24946871403051e-121
15,DQA1,47,112,5.20344157796104e-60,2.5979907233332362e-58
15,DQA1,47,113,6.736172916616172e-61,3.540939197300501e-59
15,DQA1,47,114,9.656107021409855e-19,8.414736991444435e-18
15,DQA1,47,115,0.49853764450519356,0.6125902516612134
15,DQA1,47,116,0.6440917943149498,0.7369362377665092
15,DQA1,48,107,3.397377473412727e-20,3.1719482710884246e-19
15,DQA1,48,108,7.320479618691964e-17,5.74502992047206e-16
15,DQA1,48,109,1.5583913279003352e-45,4.2775155069264375e-44
15,DQA1,48,110,5.407246027800959e-35,9.403612630120767e-34
15,DQA1,48,111,1.6002952922971746e-91,2.2863706073538096e-89
15,DQA1,48,112,3.9509977405118016e-28,5.1629829761096995e-27
15,DQA1,48,113,1.1135072569025049e-21,1.1171160308715804e-20
15,DQA1,48,114,1.8443035061403503e-06,7.384635769052912e-06
15,DQA1,48,115,0.24050452833830563,0.34983846705504074
15,DQA1,48,116,0.5159216353029658,0.6274753027258316
15,DQA1,50,107,1.2580848447554091e-21,1.2571823448667754e-20
15,DQA1,50,108,2.003386412239519e-36,3.725924262015554e-35
15,DQA1,50,109,6.799093646122209e-76,6.0518450153662855e-74
15,DQA1,50,110,2.5776881755567213e-48,8.133000291167638e-47
15,DQA1,50,111,1.765109643502017e-102,4.313680234032122e-100
15,DQA1,50,112,1.7391634219863718e-41,4.031039345802023e-40
15,DQA1,50,113,2.4098965164622267e-41,5.548736937903937e-40
15,DQA1,50,114,5.350990241544181e-15,3.821548016647549e-14
15,DQA1,50,115,0.27449608257910973,0.38831425107413414
15,DQA1,50,116,0.33084671064134635,0.4484256559702218
15,DQA1,51,107,0.010409388192711538,0.023864841593889356
15,DQA1,51,108,1.6397305820841504e-16,1.2630050875550022e-15
15,DQA1,51,109,1.7884050168429813e-34,3.038107546905211e-33
15,DQA1,51,110,1.174637322722218e-20,1.1245840484893812e-19
15,DQA1,51,111,5.003312393563614e-28,6.495446564989855e-27
15,DQA1,51,112,1.4931548019029296e-17,1.2195629663153217e-16
15,DQA1,51,113,9.708302417832266e-13,6.1248484003805915e-12
15,DQA1,51,114,4.132879318180018e-05,0.000143514916869619
15,DQA1,51,115,0.5854938821286402,0.6882931581967136
15,DQA1,51,116,0.4931655390542119,0.6083772546072593
15,DQA1,52,107,6.84007381351937e-27,8.435788244561739e-26
15,DQA1,52,108,1.462244499019582e-36,2.7322690638957444e-35
15,DQA1,52,109,1.1865158188264265e-77,1.1092728427014846e-75
15,DQA1,52,110,1.5909272149348888e-44,4.130776533838397e-43
15,DQA1,52,111,3.726125812120569e-105,1.0078627682104762e-102
15,DQA1,52,112,1.0795873700219932e-39,2.3189902952052993e-38
15,DQA1,52,113,4.211835742802334e-46,1.1973647325966634e-44
15,DQA1,52,114,1.690974788253018e-17,1.3738861942469839e-16
15,DQA1,52,115,0.49582540906549233,0.6102299977050385
15,DQA1,52,116,0.7339275367074592,0.810336510627742
15,DQA1,53,107,1.2580848447554091e-21,1.2571823448667754e-20
15,DQA1,53,108,2.003386412239519e-36,3.725924262015554e-35
15,DQA1,53,109,6.799093646122209e-76,6.0518450153662855e-74
15,DQA1,53,110,2.5776881755567213e-48,8.133000291167638e-47
15,DQA1,53,111,1.765109643502017e-102,4.313680234032122e-100
15,DQA1,53,112,1.7391634219863718e-41,4.031039345802023e-40
15,DQA1,53,113,2.4098965164622267e-41,5.548736937903937e-40
15,DQA1,53,114,5.350990241544181e-15,3.821548016647549e-14
15,DQA1,53,115,0.27449608257910973,0.38831425107413414
15,DQA1,53,116,0.33084671064134635,0.4484256559702218
15,DQA1,54,107,1.9528227682919094e-30,2.8380616757753047e-29
15,DQA1,54,108,2.4983419173994713e-28,3.308165675796068e-27
15,DQA1,54,109,2.7393182263941233e-56,1.1905991542486782e-54
15,DQA1,54,110,6.650828143859334e-23,7.037298598098027e-22
15,DQA1,54,111,4.88913261676075e-81,5.159516466021004e-79
15,DQA1,54,112,6.972258807833065e-27,8.595005769302177e-26
15,DQA1,54,113,7.65609764458891e-52,2.6863838838570153e-50
15,DQA1,54,114,1.336850357662777e-18,1.1566661790212722e-17
15,DQA1,54,115,0.23132495049448623,0.33959654483713914
15,DQA1,54,116,0.26535090285338025,0.37852924493062845
15,DQA1,55,107,3.397377473412727e-20,3.1719482710884246e-19
15,DQA1,55,108,7.320479618691964e-17,5.74502992047206e-16
15,DQA1,55,109,1.5583913279003352e-45,4.2775155069264375e-44
15,DQA1,55,110,5.407246027800959e-35,9.403612630120767e-34
15,DQA1,55,111,1.6002952922971746e-91,2.2863706073538096e-89
15,DQA1,55,112,3.9509977405118016e-28,5.1629829761096995e-27
15,DQA1,55,113,1.1135072569025049e-21,1.1171160308715804e-20
15,DQA1,55,114,1.8443035061403503e-06,7.384635769052912e-06
15,DQA1,55,115,0.24050452833830563,0.34983846705504074
15,DQA1,55,116,0.5159216353029658,0.6274753027258316
15,DQA1,56,107,4.647144888917466e-24,5.160201538670411e-23
15,DQA1,56,108,1.6126099830038097e-18,1.3883595218320808e-17
15,DQA1,56,109,2.7300424639136792e-55,1.1454666121179985e-53
15,DQA1,56,110,1.3138214114202224e-47,3.940050002386157e-46
15,DQA1,56,111,5.1495381572427064e-107,1.5262354580934235e-104
15,DQA1,56,112,6.781873092581151e-49,2.1767624926187886e-47
15,DQA1,56,113,4.447561812704033e-37,8.527809504606631e-36
15,DQA1,56,114,7.204498933630825e-08,3.3050772318615964e-07
15,DQA1,56,115,0.35814330040149284,0.476543717126067
15,DQA1,56,116,0.561660462783963,0.6676847795341018
15,DQA1,61,107,3.397377473412727e-20,3.1719482710884246e-19
15,DQA1,61,108,7.320479618691964e-17,5.74502992047206e-16
15,DQA1,61,109,1.5583913279003352e-45,4.2775155069264375e-44
15,DQA1,61,110,5.407246027800959e-35,9.403612630120767e-34
15,DQA1,61,111,1.6002952922971746e-91,2.2863706073538096e-89
15,DQA1,61,112,3.9509977405118016e-28,5.1629829761096995e-27
15,DQA1,61,113,1.1135072569025049e-21,1.1171160308715804e-20
15,DQA1,61,114,1.8443035061403503e-06,7.384635769052912e-06
15,DQA1,61,115,0.24050452833830563,0.34983846705504074
15,DQA1,61,116,0.5159216353029658,0.6274753027258316
15,DQA1,64,107,3.397377473412727e-20,3.1719482710884246e-19
15,DQA1,64,108,7.320479618691964e-17,5.74502992047206e-16
15,DQA1,64,109,1.5583913279003352e-45,4.2775155069264375e-44
15,DQA1,64,110,5.407246027800959e-35,9.403612630120767e-34
15,DQA1,64,111,1.6002952922971746e-91,2.2863706073538096e-89
15,DQA1,64,112,3.9509977405118016e-28,5.1629829761096995e-27
15,DQA1,64,113,1.1135072569025049e-21,1.1171160308715804e-20
15,DQA1,64,114,1.8443035061403503e-06,7.384635769052912e-06
15,DQA1,64,115,0.24050452833830563,0.34983846705504074
15,DQA1,64,116,0.5159216353029658,0.6274753027258316
15,DQA1,66,107,3.397377473412727e-20,3.1719482710884246e-19
15,DQA1,66,108,7.320479618691964e-17,5.74502992047206e-16
15,DQA1,66,109,1.5583913279003352e-45,4.2775155069264375e-44
15,DQA1,66,110,5.407246027800959e-35,9.403612630120767e-34
15,DQA1,66,111,1.6002952922971746e-91,2.2863706073538096e-89
15,DQA1,66,112,3.9509977405118016e-28,5.1629829761096995e-27
15,DQA1,66,113,1.1135072569025049e-21,1.1171160308715804e-20
15,DQA1,66,114,1.8443035061403503e-06,7.384635769052912e-06
15,DQA1,66,115,0.24050452833830563,0.34983846705504074
15,DQA1,66,116,0.5159216353029658,0.6274753027258316
15,DQA1,69,107,9.457726080122211e-23,9.973211528849538e-22
15,DQA1,69,108,8.470852367331202e-27,1.0414737288342775e-25
15,DQA1,69,109,2.008209468910042e-60,1.0380095696444112e-58
15,DQA1,69,110,3.3837887733964255e-72,2.61142258246051e-70
15,DQA1,69,111,1.0025569364539198e-121,4.8157303878631394e-119
15,DQA1,69,112,2.8249074200657156e-74,2.3215905818003197e-72
15,DQA1,69,113,5.197090455708296e-43,1.2836076249648326e-41
15,DQA1,69,114,1.7063828285808708e-21,1.6984575064045392e-20
15,DQA1,69,115,0.025902183555337608,0.0535416852538734
15,DQA1,69,116,0.21262446043942576,0.31820457314530765
15,DQA1,75,107,6.177905207161985e-05,0.0002089806205336728
15,DQA1,75,108,8.134477495613739e-10,4.264707245536296e-09
15,DQA1,75,109,1.4784290225207014e-13,9.781294839094453e-13
15,DQA1,75,110,5.837896882163061e-10,3.087978111582739e-09
15,DQA1,75,111,2.0550459744971983e-19,1.850471262103812e-18
15,DQA1,75,112,4.761622822889818e-05,0.0001638977166366572
15,DQA1,75,113,3.844249791121643e-06,1.4968665154528158e-05
15,DQA1,75,114,0.0003976946226295663,0.001186271112040655
15,DQA1,75,115,0.10607845571505767,0.1812206141906737
15,DQA1,75,116,0.6705353154852842,0.7586239142911683
15,DQA1,76,107,4.647144888917466e-24,5.160201538670411e-23
15,DQA1,76,108,1.6126099830038097e-18,1.3883595218320808e-17
15,DQA1,76,109,2.7300424639136792e-55,1.1454666121179985e-53
15,DQA1,76,110,1.3138214114202224e-47,3.940050002386157e-46
15,DQA1,76,111,5.1495381572427064e-107,1.5262354580934235e-104
15,DQA1,76,112,6.781873092581151e-49,2.1767624926187886e-47
15,DQA1,76,113,4.447561812704033e-37,8.527809504606631e-36
15,DQA1,76,114,7.204498933630825e-08,3.3050772318615964e-07
15,DQA1,76,115,0.35814330040149284,0.476543717126067
15,DQA1,76,116,0.561660462783963,0.6676847795341018
15,DQA1,80,107,3.397377473412727e-20,3.1719482710884246e-19
15,DQA1,80,108,7.320479618691964e-17,5.74502992047206e-16
15,DQA1,80,109,1.5583913279003352e-45,4.2775155069264375e-44
15,DQA1,80,110,5.407246027800959e-35,9.403612630120767e-34
15,DQA1,80,111,1.6002952922971746e-91,2.2863706073538096e-89
15,DQA1,80,112,3.9509977405118016e-28,5.1629829761096995e-27
15,DQA1,80,113,1.1135072569025049e-21,1.1171160308715804e-20
15,DQA1,80,114,1.8443035061403503e-06,7.384635769052912e-06
15,DQA1,80,115,0.24050452833830563,0.34983846705504074
15,DQA1,80,116,0.5159216353029658,0.6274753027258316
15,DQB1,-10,107,0.0005540390348574792,0.0016195076603849933
15,DQB1,-10,108,1.2418127412247144e-24,1.4237408629843845e-23
15,DQB1,-10,109,2.2738094866030384e-38,4.607151439764411e-37
15,DQB1,-10,110,1.3308910362889491e-31,2.0228382035466514e-30
15,DQB1,-10,111,1.5186401936186398e-53,5.803747022526105e-52
15,DQB1,-10,112,3.089306684140525e-15,2.237277988566546e-14
15,DQB1,-10,113,6.286071461213097e-22,6.407974786293336e-21
15,DQB1,-10,114,1.1286113666580906e-09,5.8640642810694525e-09
15,DQB1,-10,115,0.06070955367467155,0.11321367761001666
15,DQB1,-10,116,0.1372600194127667,0.2235902555598246
15,DQB1,-17,107,0.25338770988650466,0.36490135415269415
15,DQB1,-17,108,3.1252740697972085e-05,0.00011013171715728589
15,DQB1,-17,109,2.8588643300863905e-07,1.2419766136941656e-06
15,DQB1,-17,110,1.0675157409487197e-10,5.90919700831141e-10
15,DQB1,-17,111,5.5699871098324857e-14,3.778423201361895e-13
15,DQB1,-17,112,0.00034645773914521394,0.0010446225771196603
15,DQB1,-17,113,9.324361229417104e-07,3.851967732081265e-06
15,DQB1,-17,114,0.04099700348284979,0.08040099373730784
15,DQB1,-17,115,0.006430241932455177,0.015406479208651637
15,DQB1,-17,116,0.2215955333886768,0.328543002512295
15,DQB1,-18,107,2.2484931967008127e-13,1.4680810981974373e-12
15,DQB1,-18,108,2.7392281243861193e-12,1.6928770085491854e-11
15,DQB1,-18,109,1.2412819543047382e-19,1.1305039309228508e-18
15,DQB1,-18,110,2.9849647337204764e-20,2.8009807167885644e-19
15,DQB1,-18,111,5.7162098196330405e-67,3.7122052581579602e-65
15,DQB1,-18,112,1.2371294442695243e-29,1.7302422850074774e-28
15,DQB1,-18,113,8.330015906788028e-29,1.1243907129995854e-27
15,DQB1,-18,114,2.665192722152376e-07,1.15946703996198e-06
15,DQB1,-18,115,0.028379809204831373,0.05798338841644192
15,DQB1,-18,116,0.1498446985495865,0.24039348736562707
15,DQB1,-21,107,8.3935860751902445e-19,7.325980828784468e-18
15,DQB1,-21,108,1.065558936373235e-22,1.120667118435573e-21
15,DQB1,-21,109,3.663541722705113e-46,1.0446906079279881e-44
15,DQB1,-21,110,6.185689564814158e-39,1.2822418993729348e-37
15,DQB1,-21,111,9.178557819080184e-90,1.2353363325583282e-87
15,DQB1,-21,112,5.213582956520456e-31,7.713777013736586e-30
15,DQB1,-21,113,1.58039108978389e-32,2.491776783326495e-31
15,DQB1,-21,114,1.8868001517028774e-06,7.5472006068115094e-06
15,DQB1,-21,115,0.04038867670370895,0.07938680209999516
15,DQB1,-21,116,0.1937433469967306,0.29587730347689056
15,DQB1,-27,107,3.555262612901132e-27,4.469748032284546e-26
15,DQB1,-27,108,1.194393243970281e-25,1.4165941156667531e-24
15,DQB1,-27,109,2.7561241003236336e-55,1.1529371987239704e-53
15,DQB1,-27,110,2.3766176357997033e-45,6.48507025792162e-44
15,DQB1,-27,111,1.9209239175384368e-90,2.6363024799320616e-88
15,DQB1,-27,112,4.079667667057572e-92,6.2450297364958225e-90
15,DQB1,-27,113,5.471175923481537e-49,1.76624520542521e-47
15,DQB1,-27,114,5.254787540876885e-06,2.0145642065340583e-05
15,DQB1,-27,115,0.025699495410224475,0.05318190166596255
15,DQB1,-27,116,0.07116770579132138,0.12975147459892766
15,DQB1,-4,107,8.3935860751902445e-19,7.325980828784468e-18
15,DQB1,-4,108,1.065558936373235e-22,1.120667118435573e-21
15,DQB1,-4,109,3.663541722705113e-46,1.0446906079279881e-44
15,DQB1,-4,110,6.185689564814158e-39,1.2822418993729348e-37
15,DQB1,-4,111,9.178557819080184e-90,1.2353363325583282e-87
15,DQB1,-4,112,5.213582956520456e-31,7.713777013736586e-30
15,DQB1,-4,113,1.58039108978389e-32,2.491776783326495e-31
15,DQB1,-4,114,1.8868001517028774e-06,7.5472006068115094e-06
15,DQB1,-4,115,0.04038867670370895,0.07938680209999516
15,DQB1,-4,116,0.1937433469967306,0.29587730347689056
15,DQB1,-5,107,4.34437898571246e-31,6.444856152393457e-30
15,DQB1,-5,108,2.2637044204509698e-41,5.225087419533059e-40
15,DQB1,-5,109,2.4249784682602346e-85,2.862707632446192e-83
15,DQB1,-5,110,1.935642133121793e-85,2.294765524628645e-83
15,DQB1,-5,111,1.4142021425973881e-162,2.8142622637688023e-159
15,DQB1,-5,112,1.8567851070674565e-112,6.718186114662251e-110
15,DQB1,-5,113,7.024429690805385e-57,3.156461470739323e-55
15,DQB1,-5,114,3.406704663092e-11,1.9553109170528041e-10
15,DQB1,-5,115,0.07285915012660867,0.13227263928889074
15,DQB1,-5,116,0.3120586891246077,0.4283580547404203
15,DQB1,-6,107,1.1629419456408108e-16,9.022434588012529e-16
15,DQB1,-6,108,1.7766301444202765e-19,1.6075646581211078e-18
15,DQB1,-6,109,1.0275729388024417e-40,2.3105877380981457e-39
15,DQB1,-6,110,1.3718117875389613e-35,2.4436493862426764e-34
15,DQB1,-6,111,2.6126909309499997e-81,2.7676642333181365e-79
15,DQB1,-6,112,1.3489540836804742e-27,1.725521614845639e-26
15,DQB1,-6,113,3.9258238909840406e-27,4.924513894768815e-26
15,DQB1,-6,114,9.18725228757056e-06,3.436584972230341e-05
15,DQB1,-6,115,0.027171530374160285,0.05585470642840002
15,DQB1,-6,116,0.29337639673112237,0.4088301307302692
15,DQB1,-9,107,3.555262612901132e-27,4.469748032284546e-26
15,DQB1,-9,108,1.194393243970281e-25,1.4165941156667531e-24
15,DQB1,-9,109,2.7561241003236336e-55,1.1529371987239704e-53
15,DQB1,-9,110,2.3766176357997033e-45,6.48507025792162e-44
15,DQB1,-9,111,1.9209239175384368e-90,2.6363024799320616e-88
15,DQB1,-9,112,4.079667667057572e-92,6.2450297364958225e-90
15,DQB1,-9,113,5.471175923481537e-49,1.76624520542521e-47
15,DQB1,-9,114,5.254787540876885e-06,2.0145642065340583e-05
15,DQB1,-9,115,0.025699495410224475,0.05318190166596255
15,DQB1,-9,116,0.07116770579132138,0.12975147459892766
15,DQB1,116,107,4.476593171373905e-28,5.8361200633821706e-27
15,DQB1,116,108,8.834436231302147e-20,8.093633456234061e-19
15,DQB1,116,109,2.681461734800162e-45,7.309738153770305e-44
15,DQB1,116,110,1.3164135023582621e-30,1.927234901508207e-29
15,DQB1,116,111,2.1486739820879928e-67,1.432106630166782e-65
15,DQB1,116,112,1.305484749247951e-83,1.4725022313379724e-81
15,DQB1,116,113,2.44610498962947e-38,4.949054830143575e-37
15,DQB1,116,114,2.2811360407099935e-05,8.156115258493381e-05
15,DQB1,116,115,0.12960653744753692,0.2135963361747762
15,DQB1,116,116,0.5479726685745936,0.6552435103003639
15,DQB1,125,107,6.247665151496849e-32,9.627209685879547e-31
15,DQB1,125,108,1.777370686610185e-33,2.9059593502910656e-32
15,DQB1,125,109,8.472617132374351e-78,7.982899025070501e-76
15,DQB1,125,110,5.974359494040099e-71,4.4033242196814066e-69
15,DQB1,125,111,1.7472791469970046e-142,1.5702966785592434e-139
15,DQB1,125,112,1.855660655593511e-108,5.808843355599463e-106
15,DQB1,125,113,3.8018503126619275e-42,9.029799634336002e-41
15,DQB1,125,114,4.1076798213259726e-10,2.1910771553157494e-09
15,DQB1,125,115,0.12298773008283483,0.20479577790375816
15,DQB1,125,116,0.7381602942574375,0.8132694980825012
15,DQB1,126,107,0.10289497851724265,0.1765724731438485
15,DQB1,126,108,0.17987934746871526,0.2793911256329602
15,DQB1,126,109,7.625921713836094e-05,0.0002545323816310933
15,DQB1,126,110,0.5345786775273471,0.6452091130230858
15,DQB1,126,111,0.00122325123577728,0.0033539788828614325
15,DQB1,126,112,0.1612523569042838,0.2554438314296552
15,DQB1,126,113,0.6289433981669241,0.7245735877653933
15,DQB1,126,114,0.23716697877511272,0.34653967738368074
15,DQB1,126,115,0.1342720825555804,0.21968641179225218
15,DQB1,126,116,0.5531184537083583,0.6596695256984102
15,DQB1,13,107,1.6858522457027646e-05,6.115604630895706e-05
15,DQB1,13,108,4.18052100650971e-08,1.9528724889564138e-07
15,DQB1,13,109,7.861736029539776e-12,4.733692798421832e-11
15,DQB1,13,110,7.352753495222807e-13,4.660926333945561e-12
15,DQB1,13,111,2.255052773720603e-15,1.6481052013603357e-14
15,DQB1,13,112,1.8428697975100173e-16,1.4163407602380436e-15
15,DQB1,13,113,3.994531830211498e-10,2.131539107253253e-09
